employee_id,full_name,age,age_band,education_level,hire_date,exit_date,is_active,tenure_days,department,job_role,job_level,employment_type,base_salary_annual,store_id,manager_id,manager_name,manager_status
EMP004926,James Robinson,21,<25,High School,2021-02-22,2024-02-26,False,1099,Fresh Produce,Produce Clerk,Associate,Full-time,31084.75,STR083,EMP004669,Richard Brewer,Manager
EMP004927,Roger Petty,28,25-34,Bachelor's,2018-12-01,,True,2661,Fresh Produce,Produce Clerk,Associate,Full-time,33580.44,STR002,EMP004809,Lisa Wagner,Manager
EMP004928,John Payne,32,25-34,Bachelor's,2019-01-03,,True,2628,Fresh Produce,Produce Assistant,Entry,Part-time,14561.87,STR047,EMP005337,Anthony Hodges,Manager
EMP004929,Jamie Lee,28,25-34,High School,2020-05-27,,True,2118,Fresh Produce,Produce Clerk,Associate,Seasonal,14770.74,STR058,EMP005303,Isaiah Terry,Senior Manager
EMP004930,Steven Gardner,29,25-34,Bachelor's,2018-10-17,2024-02-13,False,1945,Fresh Produce,Produce Assistant,Entry,Part-time,18715.25,STR069,EMP004636,Michael Jackson,Manager
EMP004931,Kevin Barber,31,25-34,Bachelor's,2021-09-30,2023-09-19,False,719,Fresh Produce,Produce Assistant,Entry,Part-time,15742.62,STR048,EMP004669,Richard Brewer,Manager
EMP004932,Kenneth Williams,23,<25,High School,2020-10-17,2022-06-06,False,597,Fresh Produce,Produce Assistant,Entry,Part-time,15252.8,STR147,EMP004809,Lisa Wagner,Manager
EMP004933,Elizabeth Williams,23,<25,Bachelor's,2019-07-26,2024-10-19,False,1912,Fresh Produce,Produce Assistant,Entry,Contractor,34777.06,STR069,EMP005337,Anthony Hodges,Manager
EMP004934,Jessica Mitchell,22,<25,Bachelor's,2020-06-28,,True,2086,Fresh Produce,Produce Assistant,Entry,Seasonal,10579.41,STR044,EMP005303,Isaiah Terry,Senior Manager
EMP004935,Jesse Fleming,33,25-34,Bachelor's,2021-02-23,,True,1846,Fresh Produce,Produce Assistant,Entry,Full-time,26890.48,STR131,EMP004636,Michael Jackson,Manager
EMP004936,Jennifer Ferguson,22,<25,PhD,2020-03-09,,True,2197,Fresh Produce,Produce Assistant,Entry,Part-time,15309.9,STR065,EMP004669,Richard Brewer,Manager
EMP004937,Susan Figueroa,33,25-34,Bachelor's,2019-11-06,,True,2321,Fresh Produce,Produce Assistant,Entry,Full-time,31095.48,STR087,EMP004809,Lisa Wagner,Manager
EMP004938,Mr. Thomas Jones PhD,38,35-44,Bachelor's,2021-10-25,,True,1602,Fresh Produce,Produce Clerk,Associate,Full-time,34827.47,STR044,EMP005337,Anthony Hodges,Manager
EMP004939,Sherry Shannon,35,35-44,Some College,2020-09-16,,True,2006,Fresh Produce,Senior Produce Clerk,Senior_Associate,Full-time,46432.62,STR090,EMP005303,Isaiah Terry,Senior Manager
EMP004940,Samantha Garcia,26,25-34,Some College,2021-09-01,,True,1656,Fresh Produce,Produce Assistant,Entry,Part-time,18070.84,STR003,EMP004636,Michael Jackson,Manager
EMP004941,Joseph Beltran,26,25-34,High School,2019-03-06,2024-12-07,False,2103,Fresh Produce,Produce Assistant,Entry,Full-time,25418.49,STR053,EMP004669,Richard Brewer,Manager
EMP004942,Joshua Navarro,33,25-34,Bachelor's,2020-11-01,,True,1960,Fresh Produce,Produce Assistant,Entry,Full-time,26336.94,STR003,EMP004809,Lisa Wagner,Manager
EMP004943,Nicholas Obrien II,27,25-34,High School,2021-08-02,,True,1686,Fresh Produce,Produce Clerk,Associate,Full-time,38181.66,STR109,EMP005337,Anthony Hodges,Manager
EMP004944,Ronald Baxter,42,35-44,Master's,2019-11-13,2024-07-09,False,1700,Fresh Produce,Produce Assistant,Entry,Full-time,25632.55,STR065,EMP005303,Isaiah Terry,Senior Manager
EMP004945,Sherri Charles,27,25-34,Master's,2020-07-10,,True,2074,Fresh Produce,Produce Assistant,Entry,Full-time,29939.35,STR140,EMP004636,Michael Jackson,Manager
EMP004946,Michael Flores,27,25-34,Bachelor's,2020-11-01,2023-05-18,False,928,Fresh Produce,Produce Clerk,Associate,Full-time,39291.91,STR090,EMP004669,Richard Brewer,Manager
EMP004947,Darryl Christensen,26,25-34,Bachelor's,2021-05-19,,True,1761,Fresh Produce,Produce Clerk,Associate,Full-time,35478.52,STR106,EMP004809,Lisa Wagner,Manager
EMP004948,Allison Floyd,31,25-34,Bachelor's,2021-08-06,,True,1682,Fresh Produce,Produce Clerk,Associate,Full-time,36899.53,STR030,EMP005337,Anthony Hodges,Manager
EMP004949,Michelle Patterson,32,25-34,Bachelor's,2020-07-31,2022-10-05,False,796,Fresh Produce,Produce Assistant,Entry,Full-time,30050.97,STR141,EMP005303,Isaiah Terry,Senior Manager
EMP004950,Wendy Chavez,37,35-44,High School,2014-07-21,2022-04-22,False,2832,Fresh Produce,Produce Assistant,Entry,Full-time,30450.4,STR132,EMP004636,Michael Jackson,Manager
EMP004951,Jennifer Hurley,51,45-54,Bachelor's,2012-04-30,,True,5067,Fresh Produce,Produce Clerk,Associate,Full-time,32740.64,STR008,EMP004669,Richard Brewer,Manager
EMP004952,Jared Chan,22,<25,Bachelor's,2020-01-12,,True,2254,Fresh Produce,Produce Clerk,Associate,Full-time,28615.16,STR060,EMP004809,Lisa Wagner,Manager
EMP004953,Ricky Diaz,34,25-34,Bachelor's,2020-10-28,,True,1964,Fresh Produce,Produce Assistant,Entry,Full-time,26018.76,STR058,EMP005337,Anthony Hodges,Manager
EMP004954,Joshua Miller,22,<25,Some College,2020-01-22,,True,2244,Fresh Produce,Produce Clerk,Associate,Full-time,36085.07,STR121,EMP005303,Isaiah Terry,Senior Manager
EMP004955,Catherine Soto,38,35-44,High School,2021-11-17,,True,1579,Fresh Produce,Senior Produce Clerk,Senior_Associate,Part-time,25053.15,STR012,EMP004636,Michael Jackson,Manager
EMP004956,Christopher Gay,49,45-54,PhD,2016-11-01,,True,3421,Fresh Produce,Produce Assistant,Entry,Full-time,29489.63,STR065,EMP004669,Richard Brewer,Manager
EMP004957,Mary Smith,31,25-34,High School,2015-07-21,,True,3890,Fresh Produce,Produce Assistant,Entry,Full-time,25569.82,STR006,EMP004809,Lisa Wagner,Manager
EMP004958,William Giles,24,<25,High School,2019-12-18,,True,2279,Fresh Produce,Produce Assistant,Entry,Full-time,28347.44,STR079,EMP005337,Anthony Hodges,Manager
EMP004959,Jennifer Hernandez,53,45-54,Some College,2020-11-09,,True,1952,Fresh Produce,Produce Assistant,Entry,Contractor,26250.62,STR139,EMP005303,Isaiah Terry,Senior Manager
EMP004960,Matthew Giles,39,35-44,Master's,2021-08-07,,True,1681,Fresh Produce,Produce Clerk,Associate,Part-time,22195.46,STR026,EMP004636,Michael Jackson,Manager
EMP004961,Kenneth Murphy,26,25-34,High School,2021-12-12,,True,1554,Fresh Produce,Produce Assistant,Entry,Part-time,16474.18,STR059,EMP004669,Richard Brewer,Manager
EMP004962,Jesus Wheeler,22,<25,Some College,2020-04-18,,True,2157,Fresh Produce,Produce Assistant,Entry,Part-time,14424.39,STR068,EMP004809,Lisa Wagner,Manager
EMP004963,Kevin Barton,37,35-44,Master's,2019-06-07,,True,2473,Fresh Produce,Produce Assistant,Entry,Full-time,24919.11,STR059,EMP005337,Anthony Hodges,Manager
EMP004964,Jeffrey Lynch,29,25-34,High School,2021-11-03,,True,1593,Fresh Produce,Produce Clerk,Associate,Full-time,36983.3,STR140,EMP005303,Isaiah Terry,Senior Manager
EMP004965,Joshua Smith,42,35-44,High School,2017-11-02,,True,3055,Fresh Produce,Produce Clerk,Associate,Full-time,33791.21,STR118,EMP004636,Michael Jackson,Manager
EMP004966,Steven Johnson,37,35-44,Bachelor's,2020-12-20,,True,1911,Fresh Produce,Produce Assistant,Entry,Part-time,14496.19,STR023,EMP004669,Richard Brewer,Manager
EMP004967,Andrew Jacobs,33,25-34,Bachelor's,2021-09-21,,True,1636,Fresh Produce,Produce Assistant,Entry,Full-time,31672.71,STR118,EMP004809,Lisa Wagner,Manager
EMP004968,Mary Daniels,31,25-34,Master's,2020-06-22,,True,2092,Fresh Produce,Senior Produce Clerk,Senior_Associate,Part-time,27436.13,STR038,EMP005337,Anthony Hodges,Manager
EMP004969,Linda Holt,37,35-44,High School,2017-07-29,,True,3151,Fresh Produce,Produce Clerk,Associate,Full-time,39485.62,STR083,EMP005303,Isaiah Terry,Senior Manager
EMP004970,Dorothy Anderson,46,45-54,Some College,2017-11-02,,True,3055,Fresh Produce,Senior Produce Clerk,Senior_Associate,Seasonal,16562.63,STR142,EMP004636,Michael Jackson,Manager
EMP004971,Gail Moss,23,<25,High School,2019-07-28,2021-09-17,False,782,Fresh Produce,Produce Assistant,Entry,Full-time,26751.0,STR102,EMP004669,Richard Brewer,Manager
EMP004972,Lori Holland,40,35-44,High School,2021-05-10,,True,1770,Fresh Produce,Produce Clerk,Associate,Full-time,38775.46,STR055,EMP004809,Lisa Wagner,Manager
EMP004973,Jesse Gardner,42,35-44,High School,2017-01-25,2021-07-03,False,1620,Fresh Produce,Produce Assistant,Entry,Seasonal,10900.2,STR072,EMP005337,Anthony Hodges,Manager
EMP004974,Robert Durham,25,25-34,High School,2019-07-30,,True,2420,Fresh Produce,Produce Assistant,Entry,Full-time,29072.79,STR142,EMP005303,Isaiah Terry,Senior Manager
EMP004975,Jessica Kelly,38,35-44,High School,2017-08-13,,True,3136,Fresh Produce,Produce Clerk,Associate,Full-time,31026.07,STR080,EMP004636,Michael Jackson,Manager
EMP004976,Steven Morales,35,35-44,Some College,2020-03-13,,True,2193,Fresh Produce,Produce Assistant,Entry,Part-time,15880.36,STR012,EMP004669,Richard Brewer,Manager
EMP004977,Craig Hammond,31,25-34,Bachelor's,2021-12-02,,True,1564,Fresh Produce,Senior Produce Clerk,Senior_Associate,Full-time,36851.75,STR115,EMP004809,Lisa Wagner,Manager
EMP004978,Allison Gilbert,44,35-44,Some College,2021-10-27,,True,1600,Fresh Produce,Produce Assistant,Entry,Part-time,14435.88,STR049,EMP005337,Anthony Hodges,Manager
EMP004979,Richard Stuart,27,25-34,Master's,2022-01-01,,True,1534,Fresh Produce,Produce Assistant,Entry,Part-time,13205.66,STR139,EMP005303,Isaiah Terry,Senior Manager
EMP004980,Mark Mcpherson,36,35-44,Some College,2021-07-07,,True,1712,Fresh Produce,Produce Assistant,Entry,Full-time,22392.65,STR083,EMP004636,Michael Jackson,Manager
EMP004981,Joseph Cruz Jr.,27,25-34,High School,2021-03-28,2022-01-29,False,307,Fresh Produce,Produce Assistant,Entry,Part-time,19063.7,STR053,EMP004669,Richard Brewer,Manager
EMP004982,Suzanne Wagner,22,<25,Some College,2020-02-09,,True,2226,Fresh Produce,Produce Assistant,Entry,Full-time,24423.54,STR128,EMP004809,Lisa Wagner,Manager
EMP004983,Brittany Flowers,30,25-34,High School,2021-03-08,,True,1833,Fresh Produce,Produce Assistant,Entry,Full-time,28633.11,STR096,EMP004636,Michael Jackson,Manager
EMP004984,Kenneth Snyder,33,25-34,Bachelor's,2019-10-02,,True,2356,Fresh Produce,Produce Clerk,Associate,Seasonal,15227.68,STR137,EMP005337,Anthony Hodges,Manager
EMP004985,Rachel Patel,21,<25,Some College,2021-10-26,2024-09-21,False,1061,Fresh Produce,Produce Assistant,Entry,Seasonal,11002.64,STR106,EMP005303,Isaiah Terry,Senior Manager
EMP004986,April Schneider,25,25-34,High School,2019-11-23,,True,2304,Fresh Produce,Senior Produce Clerk,Senior_Associate,Full-time,37297.17,STR020,EMP004669,Richard Brewer,Manager
EMP004987,Rebecca Wood,37,35-44,Bachelor's,2021-03-06,,True,1835,Fresh Produce,Produce Assistant,Entry,Full-time,29281.16,STR078,EMP004809,Lisa Wagner,Manager
EMP004988,Sonya Alvarado,44,35-44,High School,2015-08-29,,True,3851,Fresh Produce,Produce Assistant,Entry,Full-time,28002.51,STR019,EMP005337,Anthony Hodges,Manager
EMP004989,Nicole Price,28,25-34,Master's,2021-04-20,,True,1790,Fresh Produce,Produce Assistant,Entry,Full-time,29312.51,STR095,EMP005303,Isaiah Terry,Senior Manager
EMP004990,Evelyn Bryant,32,25-34,High School,2018-08-03,,True,2781,Fresh Produce,Produce Assistant,Entry,Full-time,29697.47,STR012,EMP004636,Michael Jackson,Manager
EMP004991,Michael Jackson,28,25-34,Bachelor's,2020-06-13,,True,2101,Fresh Produce,Produce Assistant,Entry,Part-time,19052.46,STR034,EMP004669,Richard Brewer,Manager
EMP004992,Casey Francis,21,<25,Bachelor's,2021-07-01,,True,1718,Fresh Produce,Produce Assistant,Entry,Part-time,16641.38,STR031,EMP004809,Lisa Wagner,Manager
EMP004993,Debra White,37,35-44,Some College,2021-05-20,,True,1760,Fresh Produce,Produce Clerk,Associate,Full-time,32099.69,STR127,EMP005337,Anthony Hodges,Manager
EMP004994,Julia Long,38,35-44,Some College,2020-12-20,,True,1911,Fresh Produce,Senior Produce Clerk,Senior_Associate,Full-time,44726.97,STR128,EMP005303,Isaiah Terry,Senior Manager
EMP004995,Ronald Carr,37,35-44,High School,2020-07-11,,True,2073,Fresh Produce,Produce Supervisor,Supervisor,Part-time,25939.16,STR008,EMP004636,Michael Jackson,Manager
EMP004996,David Lynn,31,25-34,Master's,2020-11-13,,True,1948,Fresh Produce,Produce Assistant,Entry,Full-time,30973.97,STR112,EMP004669,Richard Brewer,Manager
EMP004997,Nancy Bradford,27,25-34,High School,2021-07-31,2023-09-26,False,787,Fresh Produce,Produce Clerk,Associate,Part-time,17659.54,STR112,EMP004809,Lisa Wagner,Manager
EMP004998,Sandra Walker,27,25-34,High School,2020-05-28,,True,2117,Fresh Produce,Produce Assistant,Entry,Part-time,15167.06,STR119,EMP005337,Anthony Hodges,Manager
EMP004999,Kimberly Valenzuela,45,45-54,Bachelor's,2020-12-05,,True,1926,Fresh Produce,Produce Assistant,Entry,Full-time,30157.45,STR106,EMP005303,Isaiah Terry,Senior Manager
EMP005000,Ashley Sullivan,33,25-34,High School,2019-03-28,,True,2544,Fresh Produce,Produce Assistant,Entry,Full-time,27973.12,STR123,EMP004636,Michael Jackson,Manager
EMP005001,Michael Moon,24,<25,High School,2021-02-25,,True,1844,Fresh Produce,Produce Assistant,Entry,Full-time,25936.36,STR027,EMP004669,Richard Brewer,Manager
EMP005002,Philip Bowen,41,35-44,Some College,2017-07-14,,True,3166,Fresh Produce,Produce Clerk,Associate,Full-time,33681.23,STR107,EMP004809,Lisa Wagner,Manager
EMP005003,Cassandra Landry,33,25-34,High School,2021-09-23,,True,1634,Fresh Produce,Produce Assistant,Entry,Full-time,30545.47,STR061,EMP005337,Anthony Hodges,Manager
EMP005004,Wayne Jackson,27,25-34,Bachelor's,2018-03-04,,True,2933,Fresh Produce,Produce Clerk,Associate,Full-time,32080.05,STR035,EMP005303,Isaiah Terry,Senior Manager
EMP005005,Connie Neal,24,<25,Some College,2018-11-20,,True,2672,Fresh Produce,Produce Assistant,Entry,Full-time,30696.5,STR090,EMP004636,Michael Jackson,Manager
EMP005006,Lawrence Parks,35,35-44,Some College,2019-12-25,,True,2272,Fresh Produce,Produce Clerk,Associate,Full-time,29057.61,STR004,EMP004669,Richard Brewer,Manager
EMP005007,Scott Ayers,35,35-44,Some College,2021-07-05,2021-11-18,False,136,Fresh Produce,Produce Clerk,Associate,Full-time,37321.58,STR022,EMP004809,Lisa Wagner,Manager
EMP005008,Michael Wood,30,25-34,Master's,2021-04-14,,True,1796,Fresh Produce,Produce Assistant,Entry,Full-time,30475.48,STR021,EMP005337,Anthony Hodges,Manager
EMP005009,Matthew Stone,39,35-44,Some College,2021-02-17,,True,1852,Fresh Produce,Produce Clerk,Associate,Full-time,30181.81,STR133,EMP005303,Isaiah Terry,Senior Manager
EMP005010,Tiffany Hansen,27,25-34,High School,2015-05-05,,True,3967,Fresh Produce,Produce Clerk,Associate,Part-time,19898.5,STR025,EMP004636,Michael Jackson,Manager
EMP005011,Frank Freeman,25,25-34,Some College,2018-01-13,,True,2983,Fresh Produce,Produce Clerk,Associate,Full-time,29986.0,STR010,EMP004669,Richard Brewer,Manager
EMP005012,Samantha Walker,29,25-34,Some College,2020-04-10,,True,2165,Fresh Produce,Produce Assistant,Entry,Part-time,17439.62,STR006,EMP004809,Lisa Wagner,Manager
EMP005013,Mark Wilson,32,25-34,Bachelor's,2021-05-19,,True,1761,Fresh Produce,Senior Produce Clerk,Senior_Associate,Seasonal,17212.09,STR045,EMP005337,Anthony Hodges,Manager
EMP005014,Kayla Ray,33,25-34,Master's,2018-09-13,,True,2740,Fresh Produce,Produce Clerk,Associate,Part-time,21374.33,STR097,EMP005303,Isaiah Terry,Senior Manager
EMP005015,Ashley Olson,34,25-34,Bachelor's,2018-01-16,2018-07-30,False,195,Fresh Produce,Produce Assistant,Entry,Part-time,14378.92,STR060,EMP004636,Michael Jackson,Manager
EMP005016,Mr. Joseph Bush,28,25-34,High School,2019-11-20,,True,2307,Fresh Produce,Produce Assistant,Entry,Full-time,24117.46,STR031,EMP004669,Richard Brewer,Manager
EMP005017,Debra Johnson,33,25-34,High School,2021-04-21,,True,1789,Fresh Produce,Produce Clerk,Associate,Full-time,28497.97,STR009,EMP004809,Lisa Wagner,Manager
EMP005018,Christine Parker,32,25-34,High School,2018-08-17,2024-09-15,False,2221,Fresh Produce,Produce Clerk,Associate,Part-time,19118.89,STR009,EMP005337,Anthony Hodges,Manager
EMP005019,Jesse Murphy,28,25-34,Some College,2019-06-17,,True,2463,Fresh Produce,Produce Assistant,Entry,Full-time,27597.45,STR037,EMP005303,Isaiah Terry,Senior Manager
EMP005020,Brian Daniel,38,35-44,Bachelor's,2021-08-06,,True,1682,Fresh Produce,Produce Clerk,Associate,Part-time,22977.13,STR070,EMP004636,Michael Jackson,Manager
EMP005021,Stephen Roth,37,35-44,Bachelor's,2021-07-23,2024-04-30,False,1012,Fresh Produce,Produce Clerk,Associate,Full-time,36003.13,STR135,EMP004669,Richard Brewer,Manager
EMP005022,Ryan Warren,33,25-34,Bachelor's,2021-05-14,,True,1766,Fresh Produce,Senior Produce Clerk,Senior_Associate,Part-time,24918.57,STR077,EMP004809,Lisa Wagner,Manager
EMP005023,Jeffery York,39,35-44,Bachelor's,2019-09-29,,True,2359,Fresh Produce,Produce Assistant,Entry,Full-time,31531.2,STR102,EMP005337,Anthony Hodges,Manager
EMP005024,Tyler Baker,45,45-54,Some College,2020-11-04,2021-08-22,False,291,Fresh Produce,Produce Assistant,Entry,Full-time,29192.45,STR027,EMP005303,Isaiah Terry,Senior Manager
EMP005025,Melissa Schneider,26,25-34,Some College,2021-11-09,,True,1587,Fresh Produce,Produce Assistant,Entry,Full-time,31301.65,STR064,EMP004636,Michael Jackson,Manager
EMP005026,Trevor Sparks,34,25-34,Master's,2018-07-08,,True,2807,Fresh Produce,Produce Assistant,Entry,Full-time,27275.88,STR017,EMP004669,Richard Brewer,Manager
EMP005027,Hector Bryant,26,25-34,Some College,2018-06-05,,True,2840,Fresh Produce,Produce Assistant,Entry,Part-time,14753.43,STR086,EMP004809,Lisa Wagner,Manager
EMP005028,Theresa Martinez,30,25-34,High School,2016-10-27,,True,3426,Fresh Produce,Produce Clerk,Associate,Full-time,28633.92,STR135,EMP005337,Anthony Hodges,Manager
EMP005029,Kaitlyn Brown,24,<25,Bachelor's,2021-07-20,,True,1699,Fresh Produce,Produce Clerk,Associate,Seasonal,14685.21,STR012,EMP005303,Isaiah Terry,Senior Manager
EMP005030,Bonnie Woods,44,35-44,High School,2021-12-21,,True,1545,Fresh Produce,Produce Assistant,Entry,Full-time,23213.03,STR076,EMP004636,Michael Jackson,Manager
EMP005031,Carlos Kirk,29,25-34,High School,2021-11-24,2024-03-15,False,842,Fresh Produce,Produce Assistant,Entry,Seasonal,10011.1,STR113,EMP004669,Richard Brewer,Manager
EMP005032,Selena Bailey,37,35-44,High School,2019-12-12,,True,2285,Fresh Produce,Produce Assistant,Entry,Full-time,27324.71,STR139,EMP004809,Lisa Wagner,Manager
EMP005033,Chad Rivera,46,45-54,Master's,2020-11-25,,True,1936,Fresh Produce,Produce Assistant,Entry,Full-time,27644.17,STR116,EMP005337,Anthony Hodges,Manager
EMP005034,Rhonda Patterson,25,25-34,High School,2019-11-04,,True,2323,Fresh Produce,Produce Clerk,Associate,Full-time,35207.0,STR088,EMP005303,Isaiah Terry,Senior Manager
EMP005035,Frederick Mejia,32,25-34,Some College,2018-01-21,,True,2975,Fresh Produce,Produce Assistant,Entry,Full-time,23662.55,STR030,EMP004636,Michael Jackson,Manager
EMP005036,Rebecca Cole,23,<25,Some College,2019-02-16,2019-08-15,False,180,Fresh Produce,Produce Assistant,Entry,Full-time,25797.37,STR147,EMP004669,Richard Brewer,Manager
EMP005037,Edwin Jackson,34,25-34,Some College,2021-10-15,2024-10-10,False,1091,Fresh Produce,Produce Clerk,Associate,Part-time,21243.8,STR122,EMP004809,Lisa Wagner,Manager
EMP005038,George Rogers DDS,47,45-54,Bachelor's,2013-09-24,,True,4555,Fresh Produce,Produce Assistant,Entry,Part-time,19018.91,STR141,EMP005337,Anthony Hodges,Manager
EMP005039,Kimberly Morgan,23,<25,Bachelor's,2020-07-23,2021-03-13,False,233,Fresh Produce,Produce Assistant,Entry,Full-time,29276.31,STR067,EMP005303,Isaiah Terry,Senior Manager
EMP005040,Tracey Hogan,39,35-44,High School,2021-04-06,,True,1804,Fresh Produce,Senior Produce Clerk,Senior_Associate,Full-time,48839.06,STR028,EMP004636,Michael Jackson,Manager
EMP005041,Micheal Austin,35,35-44,Master's,2017-11-14,2022-06-19,False,1678,Fresh Produce,Senior Produce Clerk,Senior_Associate,Full-time,46433.18,STR060,EMP004669,Richard Brewer,Manager
EMP005042,Carl Rubio,38,35-44,High School,2018-10-21,,True,2702,Fresh Produce,Produce Assistant,Entry,Part-time,16750.3,STR079,EMP004809,Lisa Wagner,Manager
EMP005043,Tracy Burnett,41,35-44,Master's,2021-06-22,,True,1727,Fresh Produce,Produce Clerk,Associate,Full-time,30304.28,STR135,EMP005337,Anthony Hodges,Manager
EMP005044,Gary Taylor,23,<25,Bachelor's,2019-06-13,,True,2467,Fresh Produce,Produce Assistant,Entry,Full-time,28666.86,STR017,EMP005303,Isaiah Terry,Senior Manager
EMP005045,Sonya Williams,38,35-44,Master's,2021-01-28,2023-06-13,False,866,Fresh Produce,Produce Assistant,Entry,Part-time,16940.28,STR145,EMP004636,Michael Jackson,Manager
